taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
98	Dactylonectria_macrodidyma	AY677290	SH0972898.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_macrodidyma	Dactylonectria_macrodidyma_SH0972898.09FU
99	Ascomycota_sp	UDB06311152	SH1276113.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH1276113.09FU
100	Schizothecium_sp	UDB06568671	SH0965329.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp	Schizothecium_sp_SH0965329.09FU
101	Fungi_sp	UDB02159475	SH1204849.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1204849.09FU
102	Eukaryota_sp	UDB0300822	SH0974913.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0974913.09FU
103	Arcuospathidium_sp	UDB01276317	SH1052631.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Arcuospathidium;s__Arcuospathidium_sp	Arcuospathidium_sp_SH1052631.09FU
104	Mycena_rosea	UDB0204307	SH1188394.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_rosea	Mycena_rosea_SH1188394.09FU
105	Fusarium_graminearum	AB586992	SH1079370.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_graminearum	Fusarium_graminearum_SH1079370.09FU
106	Eukaryota_sp	UDB0230220	SH1163404.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1163404.09FU
107	Trichoderma_virens	AF328552	SH2616631.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_virens	Trichoderma_virens_SH2616631.09FU
108	Fusidium_sp	HG936130	SH0953723.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Fusidium;s__Fusidium_sp	Fusidium_sp_SH0953723.09FU
109	Exophiala_alcalophila	JF747041	SH1165412.09FU	refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_alcalophila	Exophiala_alcalophila_SH1165412.09FU
110	Eukaryota_sp	UDB0362360	SH1007362.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1007362.09FU
111	Dictyosporiaceae_sp	UDB05155311	SH0958180.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Dictyosporiaceae_gen_Incertae_sedis;s__Dictyosporiaceae_sp	Dictyosporiaceae_sp_SH0958180.09FU
112	Cercozoa_sp	UDB01712084	SH1165304.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1165304.09FU
113	Tetragoniomyces_sp	UDB05477172	SH0960135.09FU	reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Tetragoniomycetaceae;g__Tetragoniomyces;s__Tetragoniomyces_sp	Tetragoniomyces_sp_SH0960135.09FU
114	Stramenopila_sp	UDB0694259	SH1154150.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1154150.09FU
115	Melanospora_damnosa	KP981478	SH1106524.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales;f__Melanosporaceae;g__Melanospora;s__Melanospora_damnosa	Melanospora_damnosa_SH1106524.09FU
116	Hypocreales_sp	UDB05380007	SH1078444.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	Hypocreales_sp_SH1078444.09FU
117	Humicola_sardiniae	MH444272	SH2145297.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_sardiniae	Humicola_sardiniae_SH2145297.09FU
118	Eukaryota_sp	UDB0613441	SH1102565.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1102565.09FU
119	Cladophialophora_sp	UDB02729929	SH1069531.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	Cladophialophora_sp_SH1069531.09FU
120	Cercozoa_sp	UDB01719694	SH1015321.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1015321.09FU
121	Aspergillus_caninus	MH231757	SH1003602.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_caninus	Aspergillus_caninus_SH1003602.09FU
122	Agaricomycetes_sp	UDB0920134	SH1172231.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp	Agaricomycetes_sp_SH1172231.09FU
123	Acrobeloides_sp	UDB0843578	SH1103940.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Cephalobidae;g__Acrobeloides;s__Acrobeloides_sp	Acrobeloides_sp_SH1103940.09FU
124	Spiromastix_sp	UDB07374249	SH1219454.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Spiromastix;s__Spiromastix_sp	Spiromastix_sp_SH1219454.09FU
125	Rhizophydiaceae_sp	UDB06439048	SH0908766.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydiaceae_gen_Incertae_sedis;s__Rhizophydiaceae_sp	Rhizophydiaceae_sp_SH0908766.09FU
126	Rhizophydiaceae_sp	UDB06437707	SH0908765.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydiaceae_gen_Incertae_sedis;s__Rhizophydiaceae_sp	Rhizophydiaceae_sp_SH0908765.09FU
127	Fungi_sp	MN059897	SH1074765.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1074765.09FU
128	Ceratobasidium_sp	JX042735	SH1040686.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp	Ceratobasidium_sp_SH1040686.09FU
129	Acremonium_persicinum	AB540575	SH0885442.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum	Acremonium_persicinum_SH0885442.09FU
130	Paraphaeosphaeria_sporulosa	UDB03678145	SH1068216.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_sporulosa	Paraphaeosphaeria_sporulosa_SH1068216.09FU
131	Mortierellaceae_sp	UDB04930704	SH0887462.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp	Mortierellaceae_sp_SH0887462.09FU
132	Herpotrichiellaceae_sp	UDB03383204	SH1047125.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;s__Herpotrichiellaceae_sp	Herpotrichiellaceae_sp_SH1047125.09FU
133	Fusarium_oxysporum	UDB02182929	SH1087414.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum	Fusarium_oxysporum_SH1087414.09FU
134	Fungi_sp	UDB02144449	SH1043585.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1043585.09FU
135	Eukaryota_sp	UDB049152	SH1072941.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1072941.09FU
136	Eukaryota_sp	UDB0405801	SH1039118.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1039118.09FU
137	Eukaryota_sp	UDB01850530	SH1202671.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1202671.09FU
138	Chlamydomonadales_sp	UDB040527	SH1248597.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlamydomonadales_fam_Incertae_sedis;g__Chlamydomonadales_gen_Incertae_sedis;s__Chlamydomonadales_sp	Chlamydomonadales_sp_SH1248597.09FU
139	Cercozoa_sp	UDB01716569	SH1187459.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1187459.09FU
140	Bryophyllum_sp	UDB01565902	SH1051291.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Bryophyllum;s__Bryophyllum_sp	Bryophyllum_sp_SH1051291.09FU
141	Aristerostoma_sp	UDB01282928	SH1298543.09FU	reps	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Oligohymenophorea_fam_Incertae_sedis;g__Aristerostoma;s__Aristerostoma_sp	Aristerostoma_sp_SH1298543.09FU
142	Agaricales_sp	UDB0896717	SH1158722.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp	Agaricales_sp_SH1158722.09FU
143	Scleractinia_sp	AB441399	SH1170870.09FU	reps	k__Metazoa;p__Cnidaria;c__Anthozoa;o__Scleractinia;f__Scleractinia_fam_Incertae_sedis;g__Scleractinia_gen_Incertae_sedis;s__Scleractinia_sp	Scleractinia_sp_SH1170870.09FU
144	Pleosporales_sp	UDB05277734	SH1213130.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH1213130.09FU
145	Phyllactinia_lagerstroemiae	LC177378	SH1153327.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Phyllactinia;s__Phyllactinia_lagerstroemiae	Phyllactinia_lagerstroemiae_SH1153327.09FU
146	Mortierella_sp	UDB0415478	SH1039180.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1039180.09FU
147	Linnemannia_amoeboidea	HQ630346	SH2088875.09FU	refs	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_amoeboidea	Linnemannia_amoeboidea_SH2088875.09FU
148	Haplosporidia_sp	UDB03260640	SH1045615.09FU	reps	k__Rhizaria;p__Haplosporidia;c__Haplosporidia_cls_Incertae_sedis;o__Haplosporidia_ord_Incertae_sedis;f__Haplosporidia_fam_Incertae_sedis;g__Haplosporidia_gen_Incertae_sedis;s__Haplosporidia_sp	Haplosporidia_sp_SH1045615.09FU
149	GS02_sp	UDB02291262	SH1207356.09FU	reps	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS02;f__GS02_fam_Incertae_sedis;g__GS02_gen_Incertae_sedis;s__GS02_sp	GS02_sp_SH1207356.09FU
150	Fungi_sp	UDB02101821	SH1223834.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1223834.09FU
151	Colpoda_sp	UDB04024384	SH0957804.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH0957804.09FU
152	Ciliophora_sp	UDB0105593	SH1194706.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1194706.09FU
153	Basidiomycota_sp	UDB01503987	SH1197905.09FU	reps	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	Basidiomycota_sp_SH1197905.09FU
154	Annelida_sp	UDB01125487	SH1185305.09FU	reps	k__Metazoa;p__Annelida;c__Annelida_cls_Incertae_sedis;o__Annelida_ord_Incertae_sedis;f__Annelida_fam_Incertae_sedis;g__Annelida_gen_Incertae_sedis;s__Annelida_sp	Annelida_sp_SH1185305.09FU
155	Valsonectria_pulchella	GU566290	SH0971595.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Valsonectria;s__Valsonectria_pulchella	Valsonectria_pulchella_SH0971595.09FU
156	Tetracystis_sp	UDB05474450	SH1287785.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1287785.09FU
157	Ramicandelaber_sp	UDB06292327	SH1119248.09FU	reps	k__Fungi;p__Kickxellomycota;c__Ramicandelaberomycetes;o__Ramicandelaberales;f__Ramicandelaberaceae;g__Ramicandelaber;s__Ramicandelaber_sp	Ramicandelaber_sp_SH1119248.09FU
158	Pseudogymnoascus_appendiculatus	KJ755523	SH2575709.09FU	refs	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_appendiculatus	Pseudogymnoascus_appendiculatus_SH2575709.09FU
159	Piptocephalis_sp	UDB04687720	SH1166513.09FU	reps	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Piptocephalis;s__Piptocephalis_sp	Piptocephalis_sp_SH1166513.09FU
160	Oliveonia_sp	UDB0256075	SH1090504.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__Oliveonia_sp	Oliveonia_sp_SH1090504.09FU
161	Fungi_sp	UDB0749580	SH1188264.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1188264.09FU
162	Eukaryota_sp	UDB0750517	SH1265336.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1265336.09FU
163	Eukaryota_sp	UDB0722028	SH1144595.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1144595.09FU
164	Eukaryota_sp	UDB0703151	SH1154161.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1154161.09FU
165	Eukaryota_sp	UDB0161325	SH1097200.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1097200.09FU
166	Eukaryota_sp	UDB0146018	SH0906709.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0906709.09FU
167	Ciliophora_sp	UDB02410223	SH0938281.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0938281.09FU
168	Chytridiomycota_sp	UDB02293513	SH0897852.09FU	reps	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	Chytridiomycota_sp_SH0897852.09FU
169	Chloridium_aseptatum	MH476571	SH0979780.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_aseptatum	Chloridium_aseptatum_SH0979780.09FU
170	Chaetosphaeria_sp	UDB01753998	SH0979821.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_sp	Chaetosphaeria_sp_SH0979821.09FU
171	Cercozoa_sp	UDB01717152	SH1015338.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1015338.09FU
172	Cercozoa_sp	UDB0107011	SH1196443.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1196443.09FU
173	Biappendiculispora_sp	EU479982	SH0882944.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Biappendiculispora;s__Biappendiculispora_sp	Biappendiculispora_sp_SH0882944.09FU
174	Aspergillus_flaschentraegeri	EF652150	SH0884087.09FU	refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_flaschentraegeri	Aspergillus_flaschentraegeri_SH0884087.09FU
175	Ascomycota_sp	UDB06416045	SH0960989.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH0960989.09FU
176	Acrocalymma_pterocarpi	MK347732	SH0989073.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Acrocalymmaceae;g__Acrocalymma;s__Acrocalymma_pterocarpi	Acrocalymma_pterocarpi_SH0989073.09FU
177	Absidia_sp	UDB0820125	SH0912418.09FU	reps	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__Absidia_sp	Absidia_sp_SH0912418.09FU
178	Xiphinema_sp	UDB07511119	SH1006992.09FU	reps	k__Metazoa;p__Nematoda;c__Dorylaimea;o__Dorylaimida;f__Xiphinematidae;g__Xiphinema;s__Xiphinema_sp	Xiphinema_sp_SH1006992.09FU
179	Septoglomus_sp	KF849493	SH0939971.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_sp	Septoglomus_sp_SH0939971.09FU
180	Rhodotorula_sp	UDB06553008	SH1294870.09FU	reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_sp	Rhodotorula_sp_SH1294870.09FU
181	Pleosporales_sp	MW764226	SH0930375.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH0930375.09FU
182	Pleosporales_sp	MG208155	SH0997149.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH0997149.09FU
183	Kickxellomycota_sp	UDB02429975	SH1119909.09FU	reps	k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis;s__Kickxellomycota_sp	Kickxellomycota_sp_SH1119909.09FU
184	Kickxellomycota_sp	UDB02429519	SH1119914.09FU	reps	k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis;s__Kickxellomycota_sp	Kickxellomycota_sp_SH1119914.09FU
185	Herpotrichia_pinetorum	FJ904482	SH0985650.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Herpotrichia;s__Herpotrichia_pinetorum	Herpotrichia_pinetorum_SH0985650.09FU
186	Fusarium_solani	KT899480	SH0937626.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani	Fusarium_solani_SH0937626.09FU
187	Eukaryota_sp	UDB0743162	SH1108044.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1108044.09FU
188	Eukaryota_sp	UDB0715797	SH1205656.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1205656.09FU
189	Eukaryota_sp	UDB0517954	SH1144280.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1144280.09FU
