taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
98	Septoglomus_viscosum	UDB06942199	SH0939998.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_viscosum	Septoglomus_viscosum_SH0939998.09FU
99	Segregatospumella_sp	UDB06920399	SH1256137.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_ord_Incertae_sedis;f__Chrysophyceae_fam_Incertae_sedis;g__Segregatospumella;s__Segregatospumella_sp	Segregatospumella_sp_SH1256137.09FU
100	Rhodotorula_sp	UDB06553008	SH1294870.09FU	reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_sp	Rhodotorula_sp_SH1294870.09FU
101	Rhizophlyctis_rosea	UDB06413622	SH1067658.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	Rhizophlyctis_rosea_SH1067658.09FU
102	Pseudogymnoascus_appendiculatus	KJ755523	SH2575709.09FU	refs	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_appendiculatus	Pseudogymnoascus_appendiculatus_SH2575709.09FU
103	Paraphaeosphaeria_sporulosa	UDB03682713	SH1068174.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_sporulosa	Paraphaeosphaeria_sporulosa_SH1068174.09FU
104	Microbotryomycetes_sp	UDB06553329	SH1294808.09FU	reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Microbotryomycetes_gen_Incertae_sedis;s__Microbotryomycetes_sp	Microbotryomycetes_sp_SH1294808.09FU
105	Mesorhabditis_sp	UDB03872466	SH1258415.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Rhabditidae;g__Mesorhabditis;s__Mesorhabditis_sp	Mesorhabditis_sp_SH1258415.09FU
106	Melanospora_damnosa	KP981478	SH1106524.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales;f__Melanosporaceae;g__Melanospora;s__Melanospora_damnosa	Melanospora_damnosa_SH1106524.09FU
107	Linnemannia_amoeboidea	HQ630346	SH2088875.09FU	refs	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_amoeboidea	Linnemannia_amoeboidea_SH2088875.09FU
108	Ichthyosporia_sp	UDB03587603	SH0947637.09FU	reps	k__Ichthyosporia;p__Ichthyosporia_phy_Incertae_sedis;c__Ichthyosporia_cls_Incertae_sedis;o__Ichthyosporia_ord_Incertae_sedis;f__Ichthyosporia_fam_Incertae_sedis;g__Ichthyosporia_gen_Incertae_sedis;s__Ichthyosporia_sp	Ichthyosporia_sp_SH0947637.09FU
109	Eukaryota_sp	UDB05819802	SH1119365.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1119365.09FU
110	Eukaryota_sp	UDB049152	SH1072941.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1072941.09FU
111	Eukaryota_sp	UDB0229883	SH1158699.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1158699.09FU
112	Eukaryota_sp	UDB01723196	SH1191700.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1191700.09FU
113	Eukaryota_sp	KR912425	SH1114191.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1114191.09FU
114	Criconemoides_myungsugae	OM904057	SH1104646.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Criconematidae;g__Criconemoides;s__Criconemoides_myungsugae	Criconemoides_myungsugae_SH1104646.09FU
115	Cadophora_gregata	MH856781	SH3123052.09FU	refs	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora;s__Cadophora_gregata	Cadophora_gregata_SH3123052.09FU
116	Alternaria_prunicola	MH827035	SH1082575.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_prunicola	Alternaria_prunicola_SH1082575.09FU
117	Agaricales_sp	UDB0896717	SH1158722.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp	Agaricales_sp_SH1158722.09FU
118	Trichobilharzia_sp	FJ174535	SH1106868.09FU	reps	k__Metazoa;p__Platyhelminthes;c__Trematoda;o__Strigeida;f__Schistosomatidae;g__Trichobilharzia;s__Trichobilharzia_sp	Trichobilharzia_sp_SH1106868.09FU
119	Thelephoraceae_sp	UDB0272822	SH1127233.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephoraceae_gen_Incertae_sedis;s__Thelephoraceae_sp	Thelephoraceae_sp_SH1127233.09FU
120	Tetracystis_sp	UDB05473528	SH1253766.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1253766.09FU
121	Synurophyceae_sp	UDB07668281	SH1105287.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Synurophyceae;o__Synurophyceae_ord_Incertae_sedis;f__Synurophyceae_fam_Incertae_sedis;g__Synurophyceae_gen_Incertae_sedis;s__Synurophyceae_sp	Synurophyceae_sp_SH1105287.09FU
122	Stromatoneurospora_phoenix	MT735134	SH1163945.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Stromatoneurospora;s__Stromatoneurospora_phoenix	Stromatoneurospora_phoenix_SH1163945.09FU
123	Spizellomycetales_sp	UDB07381987	SH1286221.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1286221.09FU
124	Spizellomycetales_sp	UDB07380345	SH1205578.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1205578.09FU
125	Solicoccozyma_aeria	AF145324	SH1334237.09FU	refs	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_aeria	Solicoccozyma_aeria_SH1334237.09FU
126	Septoglomus_sp	UDB06941698	SH0939983.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_sp	Septoglomus_sp_SH0939983.09FU
127	Orbiliaceae_sp	HG936963	SH1277085.09FU	reps	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbiliaceae_gen_Incertae_sedis;s__Orbiliaceae_sp	Orbiliaceae_sp_SH1277085.09FU
128	Nectria_ramulariae	AY677291	SH1239897.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_ramulariae	Nectria_ramulariae_SH1239897.09FU
129	Mortierella_sp	UDB04919637	SH0895078.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH0895078.09FU
130	Mortierella_sp	UDB0415478	SH1039180.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1039180.09FU
131	Metazoa_sp	UDB04087107	SH1224323.09FU	reps	k__Metazoa;p__Metazoa_phy_Incertae_sedis;c__Metazoa_cls_Incertae_sedis;o__Metazoa_ord_Incertae_sedis;f__Metazoa_fam_Incertae_sedis;g__Metazoa_gen_Incertae_sedis;s__Metazoa_sp	Metazoa_sp_SH1224323.09FU
132	Humicola_repens	MH444275	SH2143709.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_repens	Humicola_repens_SH2143709.09FU
133	Gibellulopsis_piscis	DQ825985	SH0941075.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_piscis	Gibellulopsis_piscis_SH0941075.09FU
134	Fusarium_waltergamsii	DQ094420	SH3194499.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_waltergamsii	Fusarium_waltergamsii_SH3194499.09FU
135	Fusarium_mahasenii	JF433045	SH0937612.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_mahasenii	Fusarium_mahasenii_SH0937612.09FU
136	Fungi_sp	UDB02148971	SH1045838.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1045838.09FU
137	Exophiala_radicis	KT099204	SH3152738.09FU	refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_radicis	Exophiala_radicis_SH3152738.09FU
138	Eukaryota_sp	UDB0611292	SH1238320.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1238320.09FU
139	Eukaryota_sp	UDB053009	SH1205007.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1205007.09FU
140	Eukaryota_sp	UDB0383766	SH1091676.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1091676.09FU
141	Eukaryota_sp	UDB0337381	SH1090012.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1090012.09FU
142	Dothiorella_sp	HE820865	SH1330673.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Dothiorella;s__Dothiorella_sp	Dothiorella_sp_SH1330673.09FU
143	Ciliophora_sp	UDB02462405	SH1305297.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1305297.09FU
144	Ciliophora_sp	UDB02402315	SH0938270.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0938270.09FU
145	Chromulinaceae_sp	UDB0187919	SH1162419.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Chromulinaceae_gen_Incertae_sedis;s__Chromulinaceae_sp	Chromulinaceae_sp_SH1162419.09FU
146	Chromochloris_sp	UDB01995742	SH1287707.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Bracteacoccaceae;g__Chromochloris;s__Chromochloris_sp	Chromochloris_sp_SH1287707.09FU
147	Cercozoa_sp	UDB091524	SH1098317.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1098317.09FU
148	Cercozoa_sp	UDB0693179	SH1162076.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1162076.09FU
149	Cercozoa_sp	UDB0457535	SH1185016.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1185016.09FU
150	Cercozoa_sp	UDB01723046	SH1211527.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1211527.09FU
151	Cercozoa_sp	UDB01717910	SH1131331.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1131331.09FU
152	Cercozoa_sp	UDB01717152	SH1015338.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1015338.09FU
153	Cercozoa_sp	UDB01706902	SH1016959.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1016959.09FU
154	Cercozoa_sp	UDB0124871	SH1066913.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1066913.09FU
155	Cercomonadida_sp	UDB0714686	SH1137493.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercomonadida;f__Cercomonadida_fam_Incertae_sedis;g__Cercomonadida_gen_Incertae_sedis;s__Cercomonadida_sp	Cercomonadida_sp_SH1137493.09FU
156	Caespitomonium_euphorbiae	OK664698	SH0885397.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Caespitomonium;s__Caespitomonium_euphorbiae	Caespitomonium_euphorbiae_SH0885397.09FU
157	Basidiomycota_sp	UDB01503987	SH1197905.09FU	reps	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	Basidiomycota_sp_SH1197905.09FU
158	Ascomycota_sp	HG936890	SH1001398.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH1001398.09FU
159	Arcuospathidium_sp	UDB01279730	SH1052618.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Arcuospathidium;s__Arcuospathidium_sp	Arcuospathidium_sp_SH1052618.09FU
160	Xylariaceae_sp	KU747903	SH1033086.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylariaceae_gen_Incertae_sedis;s__Xylariaceae_sp	Xylariaceae_sp_SH1033086.09FU
161	Vishniacozyma_carnescens	KF036588	SH2787831.09FU	refs	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens	Vishniacozyma_carnescens_SH2787831.09FU
162	Uromyces_striatus	AF180160	SH1147930.09FU	reps	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Uromyces;s__Uromyces_striatus	Uromyces_striatus_SH1147930.09FU
163	Trichocladium_crispatum	LT993636	SH3926352.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Trichocladium;s__Trichocladium_crispatum	Trichocladium_crispatum_SH3926352.09FU
164	Thecaphora_australiensis	MW892417	SH1878908.09FU	refs_singleton	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Urocystidales;f__Glomosporiaceae;g__Thecaphora;s__Thecaphora_australiensis	Thecaphora_australiensis_SH1878908.09FU
165	Thaumatomonas_sp	UDB05488465	SH1199913.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	Thaumatomonas_sp_SH1199913.09FU
166	Tetracystis_sp	UDB05474421	SH1277606.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1277606.09FU
167	Stramenopila_sp	UDB0694259	SH1154150.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1154150.09FU
168	Stramenopila_sp	UDB0373831	SH0880640.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH0880640.09FU
169	Spumella_sp	UDB07562138	SH1076762.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella;s__Spumella_sp	Spumella_sp_SH1076762.09FU
170	Sporadotrichida_sp	UDB07446271	SH1023206.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Sporadotrichida_fam_Incertae_sedis;g__Sporadotrichida_gen_Incertae_sedis;s__Sporadotrichida_sp	Sporadotrichida_sp_SH1023206.09FU
171	Spizellomycetales_sp	UDB07391864	SH1201942.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1201942.09FU
172	Sordariales_sp	UDB0607622	SH0995733.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	Sordariales_sp_SH0995733.09FU
173	Septoglomus_sp	UDB06941775	SH0886975.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_sp	Septoglomus_sp_SH0886975.09FU
174	Semispathidium_sp	UDB06936080	SH1051493.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Semispathidium;s__Semispathidium_sp	Semispathidium_sp_SH1051493.09FU
175	Semispathidium_sp	UDB06933595	SH1051651.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Semispathidium;s__Semispathidium_sp	Semispathidium_sp_SH1051651.09FU
176	Scytalidium_sp	UDB06744500	SH1276112.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_sp	Scytalidium_sp_SH1276112.09FU
177	Rhizophagus_irregularis	OL449369	SH0984988.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis	Rhizophagus_irregularis_SH0984988.09FU
178	Pleosporales_sp	HE820818	SH0965597.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH0965597.09FU
179	Plectosphaerella_slobbergiarum	MW883443	SH3177798.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_slobbergiarum	Plectosphaerella_slobbergiarum_SH3177798.09FU
180	Phaeosphaeriaceae_sp	UDB04507304	SH1091878.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp	Phaeosphaeriaceae_sp_SH1091878.09FU
181	Pezizomycotina_sp	UDB04340621	SH0983981.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp	Pezizomycotina_sp_SH0983981.09FU
182	Papulaspora_byssina	UDB0490743	SH1123845.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Papulaspora;s__Papulaspora_byssina	Papulaspora_byssina_SH1123845.09FU
183	Olpidiomycota_sp	UDB02414973	SH0959308.09FU	reps	k__Fungi;p__Olpidiomycota;c__Olpidiomycota_cls_Incertae_sedis;o__Olpidiomycota_ord_Incertae_sedis;f__Olpidiomycota_fam_Incertae_sedis;g__Olpidiomycota_gen_Incertae_sedis;s__Olpidiomycota_sp	Olpidiomycota_sp_SH0959308.09FU
184	Ochrophyta_sp	JX202558	SH1120470.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Ochrophyta_cls_Incertae_sedis;o__Ochrophyta_ord_Incertae_sedis;f__Ochrophyta_fam_Incertae_sedis;g__Ochrophyta_gen_Incertae_sedis;s__Ochrophyta_sp	Ochrophyta_sp_SH1120470.09FU
185	Mortierella_sp	UDB04911054	SH1302567.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1302567.09FU
186	Mortierella_sp	UDB04821200	SH1196038.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1196038.09FU
187	Mortierella_sp	UDB04768759	SH1038292.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1038292.09FU
188	Mortierellaceae_sp	UDB04945518	SH1196661.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp	Mortierellaceae_sp_SH1196661.09FU
189	Mariannaea_punicea	MH857604	SH2333476.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_punicea	Mariannaea_punicea_SH2333476.09FU
190	Lobulomycetales_sp	UDB0652610	SH0954664.09FU	reps	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	Lobulomycetales_sp_SH0954664.09FU
191	Lobulomycetales_sp	UDB0242334	SH0966046.09FU	reps	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	Lobulomycetales_sp_SH0966046.09FU
192	Kickxellomycota_sp	UDB02425615	SH1119890.09FU	reps	k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis;s__Kickxellomycota_sp	Kickxellomycota_sp_SH1119890.09FU
